building_id,orientation,facade_length,distance_to_camera,X,Y,RUN,FOTO,viewing_quality,midpoint_x,midpoint_y
182136862,E,3.7407582202727707,0.8992215153686544,605292.262,4962262.201,110,pano_000110_000121.jpg,0.8202662662238888,605291.8505563138,4962263.000570776
1382154109,E,6.266621129017072,1.461384951721764,605400.3,4962271.058,115,pano_000115_000031.jpg,0.7853666366103851,605400.080542252,4962269.613187115
182137268,E,9.288689607802059,1.5294237922132257,605295.458,4962267.322,110,pano_000110_000119.jpg,0.7546029039529798,605294.9125454872,4962268.750851466
1307066610,S,19.960717565693265,1.724574545280451,605390.945,4962038.803,93,pano_000093_000031.jpg,0.8373566279386362,605390.6580393221,4962040.503532543
1267070084,W,8.459980322832598,1.7683632139091665,605400.3,4962271.058,115,pano_000115_000031.jpg,0.9887305143978028,605401.4026537368,4962272.440484428
2427001,S,26.091876958382667,1.7707677714569927,605268.995,4962028.257,97,pano_000097_000027.jpg,0.9928348072403336,605269.4140521104,4962029.977469072
2427060,S,15.927933480922997,1.7834625146100858,605115.716,4962305.627,110,pano_000110_000187.jpg,0.9678536589589116,605116.5772648859,4962307.188717432
1307066612,S,7.758169236652343,1.8062474362448144,605404.323,4962050.974,93,pano_000093_000037.jpg,0.8191357054727536,605404.0710222891,4962052.762585204
182138210,S,5.477019658932266,1.8835310646074062,605323.927,4962085.883,95,pano_000095_000076.jpg,0.9594269740493082,605324.2785704079,4962087.733429009
1382154101,W,5.124188400931116,1.959782526731701,605322.008,4962311.514,110,pano_000110_000102.jpg,0.9245240265163738,605323.954133552,4962311.283106624
182138001,E,5.205186730064573,1.9777787844763977,605300.326,4962275.01,110,pano_000110_000116.jpg,0.9041656118935778,605298.3518376921,4962275.129549575
1382154051,W,13.555872920431266,1.9818318414957081,605284.11,4962249.412,110,pano_000110_000126.jpg,0.9932383108792939,605285.9012066823,4962248.563922132
1382154102,W,7.7189015648469566,1.9920659660214757,605319.038,4962306.227,110,pano_000110_000104.jpg,0.9863449345950382,605320.9343195378,4962305.616836889
1382154057,W,17.870665687547884,2.0257202873111924,605303.486,4962280.179,110,pano_000110_000114.jpg,0.999835030555897,605305.2195778212,4962279.131025468
2427079,S,22.507168117358724,2.026327399082593,605333.942,4962079.132,95,pano_000095_000080.jpg,0.8438602935315742,605335.8260057765,4962079.878006006
1382154100,W,7.185393060288065,2.046137287183964,605325.007,4962316.811,110,pano_000110_000100.jpg,0.9058790991440854,605327.0428475757,4962316.606055015
182136906,S,36.4915793597982,2.0836106628734514,605297.651,4962018.189,97,pano_000097_000037.jpg,0.9791133494355235,605298.8342331822,4962019.90404887
1382154056,W,7.9677819219024055,2.0971722183008894,605297.072,4962269.89,110,pano_000110_000118.jpg,0.9338249615603801,605298.3228503286,4962268.206698255
1382154034,W,4.0439366656101186,2.1833303657371115,605376.025,4962220.416,118,pano_000118_000034.jpg,0.9970443498319829,605377.5147351826,4962218.8198732585
2427019,W,5.5730617094449375,2.219236559705604,605260.021,4962070.677,97,pano_000097_000007.jpg,0.9944170510086449,605262.2098361936,4962070.3109303005
1382154055,W,12.479132451696563,2.237347541584303,605290.603,4962259.616,110,pano_000110_000122.jpg,0.8530081562089478,605292.8400216266,4962259.5778127685
1267070085,W,5.586387893440587,2.2630480941943434,605396.234,4962275.43,115,pano_000115_000029.jpg,0.7962120252551682,605396.6898201738,4962277.646667464
182136790,W,9.364889622606832,2.359334655212223,605317.07,4962002.357,94,pano_000094_000038.jpg,0.8973041314818111,605318.3646718021,4962000.384619474
1382154029,W,4.010702636520755,2.360716971432509,605372.286,4962215.662,118,pano_000118_000032.jpg,0.856377387424401,605373.2197431745,4962213.493796065
1267070087,W,11.998560040994455,2.463050633720587,605390.153,4962282.148,115,pano_000115_000026.jpg,0.8803201566727208,605391.0927709611,4962284.424718903
179423529,N,9.79824270348418,2.4744545968413187,603413.365,4959381.461,74,pano_000074_000053.jpg,0.9989913232261317,603412.4743785562,4959379.152381582
1382154074,E,5.334890334170592,2.5710458891705423,605379.338,4962225.343,118,pano_000118_000036.jpg,0.8886679133722327,605376.7963195804,4962225.730475944
1382154113,N,8.785917194519667,2.579773328470631,605383.796,4962288.729,115,pano_000115_000023.jpg,0.9390341670898432,605381.546930965,4962287.465307434
1382154065,W,7.764531474353289,2.6235522338235295,605314.417,4962298.373,110,pano_000110_000107.jpg,0.9505779369644904,605316.1454307374,4962296.399284339
1382154120,N,3.251208024561435,2.6782265581159703,605374.546,4962296.787,115,pano_000115_000019.jpg,0.9311518388548986,605372.1876969205,4962295.51762847
1307066615,W,5.077264477079859,2.680891030191156,605364.353,4962051.425,94,pano_000094_000010.jpg,0.9994749178815081,605366.4795297974,4962053.057497393
182137737,W,9.415942509766538,2.708764216912918,605404.323,4962050.974,93,pano_000093_000037.jpg,0.9809045938924539,605405.8574758901,4962048.741784211
182137768,S,4.457111109500447,2.718123450860929,605192.377,4962333.079,117,pano_000117_000041.jpg,0.9964796150177504,605193.6137396365,4962335.499468997
182136815,S,3.4964007225661287,2.736775953165992,605189.62,4962334.346,117,pano_000117_000042.jpg,0.9553773447778842,605189.9574258039,4962337.061895147
1307066609,W,5.562935982329767,2.7656160094184306,605360.509,4962056.073,94,pano_000094_000012.jpg,0.9514596012753926,605363.0626157715,4962057.134922032
182138193,S,12.964093775617133,2.784311953641029,605340.124,4962191.531,118,pano_000118_000018.jpg,0.9697753336715993,605337.881161049,4962193.180868629
182136769,S,3.514055376622651,2.7924677302174143,605333.15,4962185.701,118,pano_000118_000015.jpg,0.9990299514402299,605331.5079466928,4962187.95965822
1267070076,W,17.356472280137787,2.8117926008588907,605347.783,4962352.367,110,pano_000110_000086.jpg,0.9891899972158382,605350.3561130471,4962351.233303888
1382154048,N,8.292991842282175,2.8169264397084066,605402.568,4962264.009,118,pano_000118_000051.jpg,0.9729531385831265,605403.969844778,4962261.565660935
2427028,S,4.541685158198372,2.8251958573013556,605124.231,4962302.52,110,pano_000110_000184.jpg,0.8903299567272496,605126.3888768815,4962304.343540236
1382154085,E,5.989510584705826,2.83122831427337,605372.286,4962215.662,118,pano_000118_000032.jpg,0.9822883179268618,605369.8116441153,4962217.0380147975
1307066616,W,4.67075131553469,2.8349249277788324,605368.254,4962046.838,94,pano_000094_000008.jpg,0.9360869905856942,605369.6139203284,4962049.325451717
1267070077,W,21.474872900685803,2.8717260516985488,605338.229,4962336.953,110,pano_000110_000092.jpg,0.950631828253807,605340.081892014,4962334.759007816
1267070084,S,10.74031245876722,2.892898524454805,605409.158,4962270.264,118,pano_000118_000054.jpg,0.9150844188982146,605408.208182181,4962272.996527765
1267070115,S,20.79402552385999,2.9095030328529172,605422.542,4962282.534,118,pano_000118_000060.jpg,0.9012214214632046,605419.8476678962,4962283.63208124
182137239,S,7.443282153422154,2.9161493974492374,605141.908,4962353.654,117,pano_000117_000059.jpg,0.9817557242659805,605143.4584482685,4962356.123825393
2427080,S,18.26365703765378,2.9209987256613292,605130.624,4962358.199,117,pano_000117_000063.jpg,0.9975810212285318,605131.5536334473,4962360.968118127
1307066606,W,5.732583580189821,2.9317911651092774,605358.54,4962058.282,94,pano_000094_000013.jpg,0.7788946331878082,605359.0491718848,4962061.169238027
1382154023,N,8.316039807285675,2.9911405494082484,605409.158,4962270.264,118,pano_000118_000054.jpg,0.9964639787036471,605411.0516219117,4962267.948591216
182136831,W,21.851406103349902,3.006623281398882,605324.203,4962015.715,94,pano_000094_000033.jpg,0.9854125356271036,605326.4600292065,4962013.728645873
1382154083,E,3.9992179926245455,3.020790653522067,605376.025,4962220.416,118,pano_000118_000034.jpg,0.8442774692134727,605373.0358482166,4962220.852059383
182137483,E,4.669532703555842,3.0301002392200824,605309.736,4962290.567,110,pano_000110_000110.jpg,0.9796223134651794,605307.4556726525,4962292.5623983685
1382154047,W,8.652433522796239,3.036200404416011,605396.343,4962257.387,118,pano_000118_000048.jpg,0.9821618471917538,605398.446133113,4962255.197172608
1382154119,N,5.636130330157723,3.0378848119621344,605376.947,4962294.884,115,pano_000115_000020.jpg,0.9520655653755783,605375.9550285148,4962292.012635045
1267070088,W,4.012680787348541,3.061940478124566,605383.796,4962288.729,115,pano_000115_000023.jpg,0.9999380116339511,605386.133111265,4962290.707229114
182137491,E,4.456166764017435,3.0722359922368034,605308.212,4962287.953,110,pano_000110_000111.jpg,0.9540251606095076,605305.2069818771,4962288.592140103
